name	CTB	EPI	PrE
ENSG00000005238.19_FAM214B	0.590338666666667	2.14601959090909	5.71444844444444
ENSG00000104833.11_TUBB4A	1.25517283333333	70.7743232272727	302.340597222222
ENSG00000139725.7_RHOF	1.89872716666667	14.5521724090909	65.8741247777778
ENSG00000223547.9_ZNF844	0.40988825	4.28576272727273	2.679851
ENSG00000260916.7_CCPG1	12.7794337083333	40.3792800454545	29.9512346666667
ENSG00000172031.6_EPHX4	0.49903275	3.46388245454545	3.41191711111111
ENSG00000135111.15_TBX3	10.9279800416667	24.5348985	51.3276022222222
ENSG00000156574.9_NODAL	0.0569115416666667	106.984156909091	383.329730333333
ENSG00000197619.13_ZNF615	0.89082725	2.40121127272727	2.69778033333333
ENSG00000169213.6_RAB3B	0.194175458333333	12.8555203636364	35.3407784444444
ENSG00000071794.15_HLTF	1.15224870833333	17.1039978181818	16.9260694444444
ENSG00000102226.9_USP11	4.18933729166667	9.25524981818182	15.8788448888889
ENSG00000158856.18_DMTN	0.510139083333333	3.61049004545455	11.6617384444444
ENSG00000111885.6_MAN1A1	0.293800541666667	2.49543718181818	4.33591933333333
ENSG00000149201.9_CCDC81	0.604142375	5.81710981818182	19.4937708888889
ENSG00000026297.15_RNASET2	4.63229904166667	42.4949431363636	10.8052253333333
ENSG00000176909.11_MAMSTR	1.45818433333333	4.31113209090909	5.64846377777778
ENSG00000130748.6_TMEM160	1.16869370833333	4.764256	9.887357
ENSG00000124766.6_SOX4	4.96901066666667	25.1272372727273	13.931875
ENSG00000148219.16_ASTN2	0.0542663333333333	3.28771395454545	2.06012211111111
ENSG00000197747.8_S100A10	0.279902208333333	10.4058367272727	34.5221798888889
ENSG00000113657.12_DPYSL3	0.00121354166666667	10.9870685454545	3.20397522222222
ENSG00000186575.17_NF2	2.46685358333333	6.03988268181818	9.34052066666667
ENSG00000244274.7_DBNDD2	1.27355425	6.49025059090909	3.84983844444444
ENSG00000128739.22_SNRPN	2.388842875	126.970227272727	123.730333111111
ENSG00000172819.16_RARG	0	9.88040422727273	3.27132766666667
ENSG00000102096.9_PIM2	3.75558679166667	331.915558090909	14.7753411111111
ENSG00000164741.14_DLC1	2.40633983333333	22.1966276818182	25.8457598888889
ENSG00000088305.18_DNMT3B	19.0306664583333	349.406088318182	109.893966222222
ENSG00000178502.5_KLHL11	1.74796266666667	5.58267577272727	3.68427711111111
ENSG00000176624.10_MEX3C	0.528753208333333	2.64162681818182	2.81129533333333
ENSG00000137880.5_GCHFR	3.02359370833333	8.41480809090909	14.5504203333333
ENSG00000186020.12_ZNF529	1.65655133333333	6.13685827272727	5.588141
ENSG00000106536.19_POU6F2	0.197749291666667	2.65011268181818	7.98613322222222
ENSG00000172602.10_RND1	0.0170369166666667	3.87824613636364	46.5463944444444
ENSG00000176171.11_BNIP3	67.7302610833333	163.887453545455	153.150432888889
ENSG00000123066.8_MED13L	0.562016958333333	2.13406377272727	5.84912188888889
ENSG00000133812.15_SBF2	1.810349625	5.77787136363636	4.89988944444444
