name	CTB	EPI	PrE
ENSG00000145715.14_RASA1	38.2584350666667	5.73503892857143	3.861442
ENSG00000139144.9_PIK3C2G	2.2006968	0	0
ENSG00000090339.8_ICAM1	5.3369173	1.11912492857143	0
ENSG00000129173.12_E2F8	29.1457855666667	1.3848275	6.69996166666667
ENSG00000196411.9_EPHB4	27.221274	13.4163962857143	6.21884766666667
ENSG00000148200.16_NR6A1	72.2874864	17.6370100714286	20.1318873333333
ENSG00000002330.13_BAD	40.3625770666667	15.5420848571429	14.2967126666667
ENSG00000082438.15_COBLL1	15.4968256333333	1.62663507142857	3.47551866666667
ENSG00000123144.10_TRIR	4.79187673333333	2.34057485714286	0.938115
ENSG00000134900.11_TPP2	34.9274716666667	11.2798933571429	3.566605
ENSG00000137944.17_KYAT3	78.2083389666667	16.2303973571429	16.2606146666667
ENSG00000001631.15_KRIT1	6.85939886666667	2.34090042857143	3.02756266666667
ENSG00000168646.12_AXIN2	19.4923230666667	6.98062892857143	3.33567966666667
ENSG00000138463.8_DIRC2	17.3772010666667	4.39646614285714	6.44482066666667
ENSG00000170255.7_MRGPRX1	74.8045133333333	2.60781592857143	14.605025
ENSG00000174946.6_GPR171	17.1676381666667	3.02290792857143	0.047886
ENSG00000168528.11_SERINC2	9.99888723333333	3.96457057142857	0.0462796666666667
ENSG00000124749.16_COL21A1	44.7988309333333	2.72579978571429	0.169496333333333
ENSG00000189120.4_SP6	51.7169808333333	0.862077857142857	0.179
ENSG00000113532.12_ST8SIA4	40.6494722	0.333039	12.986266
ENSG00000172380.5_GNG12	78.8319181	5.77688607142857	4.889224
ENSG00000068615.18_REEP1	68.1297420333333	2.1000475	9.90980466666667
ENSG00000180773.14_SLC36A4	5.41862556666667	1.334659	0.017355
ENSG00000158985.13_CDC42SE2	36.7950865	6.97305914285714	8.827744
ENSG00000129757.13_CDKN1C	182.401776833333	26.6804309285714	7.29858633333333
ENSG00000168769.13_TET2	31.0795240333333	1.59530914285714	0.916078666666667
ENSG00000088387.18_DOCK9	6.5687733	2.23087885714286	2.764078
ENSG00000162645.12_GBP2	6.20625446666667	0.0246164285714286	0
ENSG00000101670.11_LIPG	37.2970296	0.447311571428571	15.5919843333333
ENSG00000143067.4_ZNF697	3.68872956666667	1.41401307142857	0.021854
ENSG00000143882.11_ATP6V1C2	30.4049595333333	7.00922357142857	5.81823133333333
ENSG00000177058.11_SLC38A9	51.3359701333333	20.5080467142857	25.284122
ENSG00000082497.11_SERTAD4	6.64563753333333	0.2937355	0.00786133333333333
ENSG00000139117.13_CPNE8	7.6397328	2.11915478571429	0.739795666666667
ENSG00000137270.10_GCM1	224.172387533333	9.15771957142857	0.468309666666667
ENSG00000186205.12_MARC1	19.7518274333333	5.17438	8.830612
ENSG00000141449.14_GREB1L	15.2648352666667	1.03159078571429	1.057862
ENSG00000129474.15_AJUBA	5.87444456666667	0.891931714285714	0.363503333333333
ENSG00000198478.7_SH3BGRL2	9.35253453333333	3.38842342857143	2.51174866666667
ENSG00000198561.13_CTNND1	107.397616066667	23.9264513571429	23.7783243333333
ENSG00000176390.11_CRLF3	16.0511005666667	6.61770885714286	1.50468466666667
ENSG00000104490.17_NCALD	2.07690593333333	0.319196285714286	0
ENSG00000185551.14_NR2F2	6.1455098	2.32895171428571	0.805162
ENSG00000134757.4_DSG3	4.0104473	0.732669	0.125628666666667
ENSG00000135677.10_GNS	23.0358915333333	3.15619742857143	10.3709356666667
ENSG00000133789.14_SWAP70	54.7118093	10.0528160714286	11.5427983333333
ENSG00000143333.6_RGS16	44.7516797333333	10.2114792142857	1.50811333333333
ENSG00000139055.6_ERP27	30.7618241	0.07044	0.0604803333333333
ENSG00000165914.14_TTC7B	3.57496256666667	0.734556428571429	0
ENSG00000166250.11_CLMP	25.5140010333333	0.818767285714286	1.27451866666667
