name	CTB	EPI	PrE
ENSG00000096872.16_IFT74	3.43202645833333	1.25465986363636	1.02048322222222
ENSG00000112208.11_BAG2	22.1881849583333	8.49838122727273	0.404089444444444
ENSG00000150347.15_ARID5B	17.0615683333333	0.689790863636364	0.241420222222222
ENSG00000121900.18_TMEM54	6.19699245833333	2.04809654545455	0.955168666666667
ENSG00000171291.8_ZNF439	10.5567675416667	2.09934459090909	1.88571244444444
ENSG00000140836.16_ZFHX3	3.879251375	0.767118272727273	0.647725111111111
ENSG00000004399.12_PLXND1	14.4301041666667	6.08415877272727	1.63085288888889
ENSG00000179241.12_LDLRAD3	26.0899505833333	8.33202977272727	8.60170555555556
ENSG00000108786.10_HSD17B1	12.5996423333333	2.8914055	1.51345877777778
ENSG00000183624.13_HMCES	77.7760683333333	34.0322381363636	27.898126
ENSG00000168615.11_ADAM9	37.509081	4.86606054545455	12.7528238888889
ENSG00000203485.12_INF2	31.32411175	8.25588440909091	7.449606
ENSG00000101849.16_TBL1X	5.57189179166667	1.06096463636364	0.492008555555556
ENSG00000075131.9_TIPIN	68.92095525	29.0727759545455	15.193297
ENSG00000136205.16_TNS3	21.8700372916667	5.69689386363636	4.88198377777778
ENSG00000184478.7_OR56A3	2.95060870833333	0.0277641363636364	0.618555222222222
ENSG00000072786.12_STK10	17.9548109583333	4.44976227272727	3.94567777777778
ENSG00000270629.5_NBPF14	4.84645979166667	1.402647	0.648106888888889
ENSG00000116017.10_ARID3A	30.0994660833333	6.45767281818182	7.17212244444444
ENSG00000140416.20_TPM1	339.765303	70.0725664545455	46.8539803333333
ENSG00000143369.14_ECM1	109.4818715	7.36705690909091	18.6646157777778
ENSG00000109458.8_GAB1	12.1195154166667	2.12866622727273	3.21633455555556
ENSG00000132912.12_DCTN4	22.263076125	9.83966327272727	7.41348133333333
ENSG00000130714.15_POMT1	12.1369027916667	4.05678518181818	5.29401044444444
ENSG00000271425.7_NBPF10	3.513887	0.167290545454545	0.138456888888889
ENSG00000115289.13_PCGF1	3.42202241666667	1.25270345454545	0.714782888888889
ENSG00000267631.4_CGB1	417.001471125	172.40846	77.6393715555556
ENSG00000188786.9_MTF1	3.607325	1.22609854545455	0.423335222222222
ENSG00000151208.16_DLG5	36.3759140416667	2.07185795454545	5.397666
ENSG00000107566.13_ERLIN1	38.4140978333333	5.18538604545455	13.3637005555556
ENSG00000134057.14_CCNB1	682.889264375	100.069976045455	67.2454892222222
ENSG00000120149.8_MSX2	40.1258682916667	2.34686122727273	7.55427244444444
ENSG00000146648.17_EGFR	4.66273991666667	0.339602363636364	0.030098
ENSG00000134317.17_GRHL1	45.2513333333333	0.900803681818182	0.223809333333333
ENSG00000163935.13_SFMBT1	8.15341483333333	0.822308363636364	0.0177224444444444
ENSG00000145779.7_TNFAIP8	19.3438209166667	5.11162363636364	4.32202011111111
ENSG00000113742.12_CPEB4	10.9147137916667	1.59190131818182	1.54502222222222
ENSG00000136048.13_DRAM1	13.4789652916667	3.81644809090909	1.65637355555556
ENSG00000013375.15_PGM3	34.7462457083333	9.54773709090909	11.1325851111111
ENSG00000173432.11_SAA1	4.08587075	0.148222045454545	0.0215322222222222
ENSG00000115084.13_SLC35F5	27.9844655	11.9146590454545	7.38748755555556
ENSG00000143013.12_LMO4	31.39074975	12.1841020909091	4.90346044444444
ENSG00000135587.8_SMPD2	12.3197300833333	3.72903318181818	5.27223044444444
ENSG00000112294.12_ALDH5A1	3.81698145833333	1.45454318181818	0.706214444444444
ENSG00000166411.13_IDH3A	26.8813294583333	10.4106777272727	6.13339511111111
ENSG00000151090.18_THRB	4.25298425	0.119257454545455	0.0214985555555556
ENSG00000090989.17_EXOC1	17.1051107916667	3.6968385	5.02053266666667
ENSG00000102743.14_SLC25A15	5.119344875	0.536639409090909	0.210230111111111
ENSG00000054654.16_SYNE2	19.0572325416667	6.76042959090909	2.979742
ENSG00000138821.12_SLC39A8	58.0472536666667	11.1951058181818	3.72587955555556
ENSG00000127080.9_IPPK	20.4248020833333	4.87963886363636	7.77951844444445
ENSG00000145632.14_PLK2	130.029502708333	46.2656839545455	11.3279037777778
ENSG00000238083.7_LRRC37A2	3.48153916666667	1.26420368181818	1.69716166666667
ENSG00000187079.16_TEAD1	23.2925517916667	1.42762522727273	3.74266122222222
ENSG00000179348.11_GATA2	430.554852208333	50.205805	11.1102618888889
ENSG00000125430.8_HS3ST3B1	20.9527981666667	3.39104004545455	2.87698966666667
ENSG00000102531.16_FNDC3A	11.401283625	2.32789386363636	2.61466844444444
ENSG00000197702.12_PARVA	21.2818136666667	3.67686236363636	3.75422911111111
ENSG00000135632.11_SMYD5	54.598181	26.6803333181818	25.0499141111111
ENSG00000089159.16_PXN	93.3040934583333	27.1590328181818	27.5923512222222
ENSG00000184060.10_ADAP2	63.4713280833333	0.929261863636364	12.2186373333333
ENSG00000127463.14_EMC1	23.4242782916667	7.11450486363636	9.42146266666667
ENSG00000198586.13_TLK1	14.418785875	3.6984565	6.27296722222222
ENSG00000116641.17_DOCK7	5.933442375	2.89264586363636	1.93674333333333
ENSG00000145604.15_SKP2	185.045910083333	13.4976067727273	36.4194176666667
